sentiment,text
1,Mantap!!! Cepat proses kirimnya! Besar dan yang penting harga tjakeeeepp!!! Recommended!
0,"coklat asli, hitam ga tau itu asli apa palsu ya..... yg hitam beli disini bahan kaku, embos ga ada di dalam, saku untuk uang hanya ada 1 tdk 2 seperti yg coklat..... pokoknya beda banget sama yg coklat yg bahannya lebih halus lentur dan jahitan lebih rapih...."
0,"Barang yg dikirim ga ada remote nya, ga lg belanja disini, toko kurang teliti�"
1,"mantap, enak buat sit up"
0,"sebenarnya utk kualitas produk bagus, original. tp kecewa sm pelayanannya. admin slow respon banget (Negative respon), orderan udh diproses tp resi invalid. waktu pengiriman via ekspedisi cepat, yg lama proses di intern admin official store.."
0,gua rekomendasi jgn beli disini. Toko ndak amanah sama skali. beli bola keliru ngasih tikar. ok saya maklumi. Lalu saya kembalikan barangnya. dan saya minta kirim ulang. Customer ndak difollow up sama skali. sampek skarang uda stngh bulan belum dikirim.
0,"lumayan ,tapi kalau dipake jalan jauh suka lecet,,,pas jepit jempol dan kaki telunjuk terasa sakit"
0,Penjual gak jujur !! Respon kebanyakan BOT!
0,Respons penjual Lemot seperti ogah2an melayani. bahan kaos mudah melar apalagi pakai mesin cuci.
1,best seller!! terima kasih untuk pengiriman cepat! semuanya bekerja! senang memesan dari Anda. Terima kasih!
0,"Ini Pembelian ke2, sblmnya sdh beli yg army, suka bgt, makanya beli lg yg light grey, ternyata size nya beda sm yg army pdhl pilihnya jg all size, yg grey stlh dipake br sadar ada jahitan tdk rapi spt itu ??. Perlu ditingkatkan lg bagian QC nya nii"
0,"pengemasan lama,. pengiriman lama sekali bangett... pelayanan buruk, admin burukk. barang penyokk .."
0,"karungnya banyak yg bolong2, ga sesuai pesanan"
0,parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek kualitas nya
1,Barang yang dikirimkan sesuai dan harga terjangkau
1,kualitas luar biasa
1,"produk mantap, Produk sesuai deskripsi??. Variasi produk beragam."
0,lilinnya udah rusak banget goldnya.
0,pengemasan cepat pngrimn cepat..produknyq beda kualitasnya yg ini kapasnya tipis bgt dan gmpng bocor.klihatn nerwang gx rata kpasnya d tgh gx ada kapasnya..pnts murah yahh..kemasn jg bolong�..biasanya sya beli gx kya gni amet..maaf ksh bntang 2
0,Susah bgt pasangnya!!! Gak kuat menahan airnya!!!
0,"Sungguh menyedihkan. Beli 7 pcs tapi barang pecah 3pcs ,Sdh komplain garansi 2minggu nggak beres2"
0,Barang tidak pernah sampai... malah disuruh ngambil sendiri... ngga rekomen banget
1,udah 2x order di sini dengan produk yang sama... recommended seller...
1,"Bagus kotaknya, harga nya murah.. Pengiriman cepet..."
1,produk sangat baik dan pengemasan rapi
1,Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Spesifikasi sesuai .
1,keren. barang kirimannya seger2.
1,Bagus�sesuatu ekspektasi ???? recommended seller
0,mengecewakan barangnya yang datang
0,proses dan respon nya lama
0,Pelayanan ny kurang ramah
1,"pelayanan mantap...langsung kirim dan sampainya cepet banget,packingnya juga ok banget??????"
0,Ampas
0,"baru diminum sedikit, besoknya udah basi :("
1,Barangnya original ??. Suaranya jernih. Desainnya modern ??. Suaranya bersih. Nggak kresek-kresek.
0,spray tdk sesuai gambar..semprotannya spt mainan pistol anak2 aja
0,ancuuuurrrr bubukkkk remukkk tak berbentukkkkkkkkkkkkkkkkkkllkl
0,"Saran aja buat temen temen yang beli disini , jangan buang box nya simpan terus biar kalo baru beli terus rusak bisa di claim garansinya,"
1,"Produk diterima dengan baikk, sayangnya box banyak yang penyok, kalau bisa tambahkan opsi tambah bubble wrap, tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna"
1,"Mantul banget response dan pelayanan Seller ini lho!! ????????Dalam kurun waktu 1 hari paketnya tiba di rumah, sepertinya tahu aja kalo emang ditungguin!!????"
1,bagus bajunya buat sehari hari anak
1,"fix aku cinta sama ini produk bahannya solid, dan bekerja sesuai deskripsi. bakal beli lagi!!!"
0,"Official store aja spt ini gmn klo beli di toko lain?? Udh smp taun baru ga ada penyelesaian, dr pembelian awal Desember sy udh ingatkan pdhl pastikan brg bgs, pas sampai besoknya lgsg sy keluhkan tutupnya ga bs dipasang, tgl 19 toko menyatakan bersedia kirim tutup yg baru, semua ada buktinya di chat saya... tp bukan main bertele2, ga menawarkan solusi nyata. Saya beli pan ini krn butuh yg ada tutup kacanya, malah dikirim tutup yg ga bs dipasang! Brand dan pelayanan kualitas rendah, pengalaman yg sangat mengecewakan. Mengirim barang ga berfungsi, namanya penipuan. Ga akan beli carote lg, ga akan saya rekomendasi."
0,ko ga membantu dalam masalah jerawat .malah nambah banyak
0,"Paking barangnya kurang bagus,nyampe barang,adaptor didalam udah pecah.sampe sekarang belum bisa dicoba."
0,Warna yang datang tidak sesuai pesanan walaupun sudah menulis catatan cancel kalau warna pilihan memang tidak ada.
0,"pesenan sy g di respon, giliran sy cancel langsung di respon dan di kirim. dan juga bicaranya ngajak ribut... kapok sy belanja sprti ini... jika msh ada toko ky gini lagi berhenti sy pake aplikasi tokped"
1,"Setelah 6 hari penantian, akhirnya tiba juga. Barang udah di cek, kondisi baterai aman, charger aman, all safe. Terima kasih"
1,sedikit seret kalo dipadukan dengan produk original. pake sedikit kekuatan bisa masuk.. overall puas sekali dengan produk. bahan dan finishing bagus. haturnuhun
0,barang tipis tdk sesuai yang dibilang tebal kapok belanja disini
0,"kecewa dengan pelayanan toko ini, Dan nyesal denga toko ini, paket lama datang, dah itu paket tidak sampai di tempat tujuan. kalau boleh saya sarankan kepada pembeli lainnya, jangan pesan lagi deh ,barang disini, mereka tidak bertanggung jawab,"
0,lain kali tolong lah di cek baik baik sebelum di bungkus
0,"hati hati ada jebakan. be careful. judul dan deskripsi tertulis Dart Game Besar 17 isi paket : 1 buah papan Dart 17 INCH, kenyataannya, yg dikirim hanya ukuran 15 (15 INCH). be careful."
1,"Buku bagus, baru cek sekilas dalamnya tapi gaada masalah sih keknya. b4 karena detail covernya agak rusak gitu. ya itu aja sih keluhannya"
1,Terima kasih barang sampai dan sesuai deskripsi
0,banyak halaman terulang. malu saya pas kasih hadiah.
1,"Barang dan pengiriman sesuai...Suara alarm kurang begitu kenceng. Alarm clock agak mengarah keatas, jd display pd jam hanya akan terlihat lbh jelas bila posisi mata Qta lbh tinggi dr posisi jam."
0,"Banyak game yang rusak,,, Beberapa game tidak bisa di save...... Biarlah saya ngga akan protes apa pun,tapi saya harap seller lebih cek dan ricek barang sebelum kirim.... Kalau sudah sampai tapi barang rusak kaya gini,yang rugi konsumen bukan seller... Apa lagi pembeli yang jauh/ dari luar kota seperti saya...."
1,"bagus kuteknya dan pengiriman ,respon penjual okey ,nyesel pesan 1 next time order lagi thx"
1,"thanks barang udh sampe cepet bgd tp maaf blm coba barangnya dan blm sempat foto,,kurir juga oke, thanks gan moga bermanfaat"
1,mantab dah .si kecil suka..terima kasih seller.ama pengiriman nya.terima kasih toko pedia
0,"Bahan plastiknya tdk stretch, kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended"
0,Barang rusak sebagian.
0,"kaca depan banyak yg lecet, seperti barang retur d jual lagi....."
0,"Barang basah berair dan bau Kwalitas tidak bagus, tidak spt digambar Cat nya byk yg terkelupas"
0,pelayanan amat sangan gak oke
0,bahannya terlalu tipis
1,"baru juga dipesan langsung di proses,penjual ramah beyblade berputar kencang seperti dan juga harga lebih murah dari toko laen"
0,bahan tipis.. kayaknya ga bisa di pakai
0,"Saya pesan double box ini karena mau beli sepatu untuk kado, maksudnya biar ga rusak box aslinya...Tapi pas sampe barangnya, box nya cuma 1, box aslinya aja d bungkus, alhasil box aslinya penyok2 ????. . Udah complain tapi belum ditanggapi... sayang sekali padahal saya sudah sering belanja d toko ini, cm gara2 hal kecil jd mengecewakan..."
0,ngirim barang kurang teliti
1,recomended seller
0,kecewaaaaaaa...botol pecah!! ngenes bangeett
0,"barang 1 minggu baru nyampe,,, itu pun saya harus 2x ke JNE Pedati urusin baru barang sampai..... evaluasi bos! biar nggk gini lagi. cape, ribet urusinnya,,,,nggk dpt apa2"
1,Barang sesuai pesanan. Namun utk saya pilih XL agak kegedean. Mungkin lebih tepatnya L.
1,"dapat flash sale 1000 dapat sekotak isi 12.. murah bangettttt.... produk bagus.. sesuai deskripsi, pengiriman cepat, packing aman... Terima kasih seller n toped.."
0,balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa
0,"Semua kelipet yg pakai mata ayam , print an juga gak rapi , kecewa sih"
0,pesan 3 yg datang 1 parah
1,Jahitannya rapi. Ukuran sesuai. Modelnya cantik ??. Warnanya cantik ??. Nyaman dipakai ?. Bahannya adem.
1,"Barang sampai dgn aman dan dalam kondisi baik, terimakasih. Sukses selalu.."
1,Terbaikkk sayang banget emasnya gemoy
0,Kecewa robot nya lemot kyaxnya ini yg kw ny  ga lagi dah blanja disini
0,packingnya tdk rapi hanya dibungkus plastik hitam saja pada saat sy terima bungkusannya sudah robek2 dan di salah satu sulingnya ada 2 mata kaitannya yg tidak ada
0,"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!"
0,Harga mahal dan ga sesuai ekspetasi. Cat ga rapih dan bahan kyk plastik murahan
0,ga berfungsi kecewa bgt
0,"jelak.. ada yg patah, pedang pada meletot semua, apa lagi warna ya ada yg salah.. fatal"
1,Sesuai deskripsi dan pesanan. Terimakasih
1,"Suara yang dihasilkan jernih.kalau ditambahkan kit giga bass tambah glerr,ditambah lg preeamp mic 2 tr bisa buat karaoke"
0,"Bahannya berbeda dengan yg dulu. Dulu dalam putih sekarang tidak. Jadi panas, kasar, dan gatal. Gamau beli lg disini nyesel kualitas dah turun beda jauh."
1,Kiriman sudah sampai sesuai pesanan
0,lamaaa bangettt respons nya
1,"mantap bgt, kualitas beneran sama kaya webcam sejutaan"
1,recommended seller..udah order yg ke 16 kali
0,"sngt mengecewakn, berhrap dpt hadiahnya ternyata tdk ada, sblm belanja sy chat ke pusat, ternyata dikirimnya dri kantor cabang. sy tahu nya bhw sy belanja nya di off.store bukan dri cabang, pengirimn dri kntr cabang tdk ada promo hadiah.., jdi yg mau beli produk susu, jk di etalase ada hadiahnya tanykn sejelas2nya dikirim nya drmn,kt sebgai konsumen harus jg kritis, biarlah hnya sy yg kecewa.jgn ikut yg lainnya yg sdh langgann minum susu ini.tetap sehat."
1,Barang Sesuai Deskripsi. Produk Original. Warna awet. Packaging Bagus.
0,"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang tdk original."
1,Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.
0,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya
1,mantap dapet harga yg miring. pengiriman sehari kemudian lgsg sampee! packing aman dan rapih. expired juga masih 2023. makasihhh
0,"Review jujur ya. Yg kasih bintang 5 mungkin biar masih dpt garansi kali ya. Buku nya fotokopian nya gk bagus. Dapet cd begini lagi. Kalo mau sekedar ambil buku cliff boleh lah, tapi kalo buat kenyamanan baca mending cari yg lain."
0,ga efek. buang duit mending beli parfum smprot biasa.
0,"tidak ada tutupnya,walaupun saya beli harga murah tp jadi gabisa dibawa kemana mana karna barang rusak"
0,KAPOK BELI DISINI
1,"barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi udh datang lgi, kurir ramah dan langganan, terimakasih tokopedia"
0,Gampang lepas dan kurang nge-grip di new Fujifilm X-T3 saya
1,Tiap kali beli barang selalu research dulu. This one bener-bener top dibanding yg lain. Ada harga = ada kualitas. Pernah beli yg 20k dan cepet bgt rusak and slip. Kl yg ini solid and the best. Thanks gan.
0,penggunaan dan fungsi tdk bagus
1,"barang bagus, packing rapi, pengiriman cepat"
0,"apabila pesanan tidak tersedia, jangan kirim selain yg dipesan (walau hanya beda warna (saya mencari warna merah, dikirim warna biru). mengecewakan."
0,"sangat amat buruk, mereka yg blg exp nya 2023 tapi yang datang malah 2022 bulan 4, sekelas Unilever begini toh ternyata. mereka suruh refund kalau barangnya udh sampe baru ongkir nya di ganti, apakah kalian bisa ganti waktu yg kebuang untuk nunggu paket itu? packingnya lagi, anter nya lagi, g kerjaan. ya semoga Unilever yg amat besar ini sadar diri akan kesalahan nya dan kelalaiannya. dan tolong jangan menyusahkan pembeli, saya beli bukan gratisan ??"
1,"bahan dan model bagus, hanya saja size terlalu kecil udah up 1 size masih ngepas .Modelnya kekinian."
1,Mantapp!! Packing rapi dan fast respon! Recommended lah!!
1,Cocok buat warm tone. Hasilnya awet. Cocok buat cool tone. Cocok di kulit kering. Cocok di kulit normal. Cocok di kulit kombinasi.
1,"Nyaman banget dipakai, Kualitas bahan bagus ????????"
1,"bagus alatnya, harga sesuai dengan kualitasnya, tp msh masuk akal dibanding merk yg lain dengan harga diatas 50 kualitasnya sama seperti ini, untuk seller juga responnya cepat, tanggap. mantap ????"
1,sdh sering belanja disini.. SMG terkumpul terus dah.. aamiin
0,spray air tdk keluar embun
0,udah di hubungkan Ama hp n tablet tetep gak bisa
1,"Seller ramah dan informatif, proses dan delivery cepat, packing rapih dan secure. Thanks for the sample bonus."
1,mantap. saya sudah beberapa kali order ulang
0,kurang sesuai ekspetasi
1,"respond dan pengiriman cepat, barang ok"
1,"barang sampai dengan aman dan cepat, rekomen skali produknya"
1,Bahannya tebal. Warnanya cantik ??. Tidak licin. Ukuran sesuai. Modelnya Simple ??. Bahannya adem
0,bangkai yg ada...sdh pd mati semuanyaaa
0,ada yg cacatt satu lubang
1,Dapat bekerja dengan baik dan nyaman di kuping. Bassnya mantaap.
0,packing tdk dikemas dan asal kirim lgsung pdhal kondisi dusnya sudah rusak. mgkin karena harga barangnya murah Rp.25.000. jd tdk dikemas rapih.
0,jahitan tidak pas. kancing celana tidak kuat. sorry tapi ini jujur
0,"tipis banget, ukurannya terlalu kecil tidak sesuai usia"
1,mantap boss.
1,"Terimakasih,barang sdh diterima dan sudah dicoba rasanya enak."
1,Berfungsi dengan baik di korea
0,"awal udah checkout procecor, sama admin disuruh beli bubblewrap biar aman, yaudah checkout bubblewrap deh beli. pas paket udh dateng malah cuman bubble wrap doang wkwk, kocak nih toko. mana prosesor yang dicheckout duluan malah belum dateng lagi, hadehh"
1,"pelayanan gercep dan mantep, cuman kualitas suara kurang, tapi buat harga 100rban mah mantep"
0,kecewa !!!
0,Saya baru pakai ini krn habiskan stock yg sebelumnya. Yang skr kualitasnya buruk krn cair beda dengan yg sebelumnya tdk Cair. pdhal di awal saya suka produk ini. Disayankan saja kualitasnya turun krn dicampur cairan
1,Barangnya bagus mewah banget. Udah dicoba jg bulu2 yg ngegumpal ke tarik jg. Bagus pokoknya
1,"Overall memuaskan, layar bagus walau menurut saya IPSnya ga sebagus IPS TV, warna sudah bagus ga oversaturated, brightness sangat terang, buat di pakai dalam gelap tetap silau biar brightness udah 0. Layar bisa di putar, cm di kaki saja gampang kedorong, refresh rate terbukti cepat, buat fps sudah mantab. Kalau asa softwarenya mungkin lebih bagus lagi, jd setting ga perlu lewat tombol di belakang. Dpt kabel display port, desain keren hampir bezelless, nice."
1,Pelayanan sangat memuaskan
0,penjual bilang batterynya 18650 ternyata battery tanam yg tdk bisa di ganti2. Kecewa lah aku.
1,"barang diterima dg aman...udah di tes duduk, pake dimobil..nyaman. dan kualitasnya bagus dan tebal...dulu pembelian pertama di toko ini juga 1 tahunan yg lalu..danvalas duduk silikonnya yg lama, masih tebal sama seperti barunya. rekomendasi bgt buat yg nyari alas duduk silikon..silakan mampir di toko ini, seller juga fast respon."
0,warna tdk sesuai dg yg diinginkan
1,Barangnya original. Hemat listrik. Bahan kuat & awet. Mutu terjamin SNI. Penjualnya ramah banget. Packaging aman. Proses pesanan cepat. Gampang dipakai.
1,"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller"
1,Cepat memproses pengiriman. Dipacking aman dan rapih.
0,"Salah kirim bos! Dikirim yang menthol, mana rasa mentholnya strong banget lg overpower di mulut, ngilangin rasa tembakaunya."
0,"Untuk sampulnya, kenapa tidak pakai hard cover saja? Hard cover dilapis soft cover seperti ini, kesannya berantakan. Untuk pembatas bukunya cepat lepas, bahkan pd hari pertama saya baca buku ini"
1,BAGUS BANGETT MAKASII DPT HADIAH DR TOKPEDDDDDTidak menerawang. Ukuran sesuai. Ringan dipakai. Warnanya bagus ??. Bahan menyerap keringat. Jahitannya rapi.
0,"Nyesel setengah mati beli ni produk, beli gara2 liat ulasannya kok positif semua.. sumpah ini krim baunya ga enak banget, kalo boleh digambarkan baunya itu perpaduan antara muntahan bayi dan minyak nyong2 om2, iya separah itu.. ini yg pada kasi ulasan idungnya pada mati rasa ato gmn ya ?????? .. pengiriman sih cepat dan bagus, but sorry, the product is a nightmare + very pricey.. tau gini gw ttp beli wak doyok yg wanginya jauh lbh enak dan jauh lbh murah.. this cream is really2 not recommended!"
0,sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli
1,"puas sekaliii dpt harga flash sale. semua berfungsi sesuai deskripsi. disfuser bbrp tetes aja, harummm"
0,"Sdh claim percuma tidak ada prnggantian dan tgg jwb, pihak dettol blg kesalahan pengirim, dan byr insurance pun percuma tdk di ganti jg cape deh"
1,Mantap nih kartu murah bagus kualitas nya... Gak nyesel
1,Modelnya keren ??. Jahitannya rapi. Potongannya rapi. Ukuran sesuai. tidak kaku. Nyaman dipakai. Bahannya lembut.
1,"sdh pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt."
1,"Pengalaman pertama beli kulkas secara online, alhamdulillah pengiriman dan pengemasan baik, produk diterima dng baik tanpa kerusakan, dan kualitas produk bagus. Harga lebih miring dibanding beli langsung ke toko."
0,Kecewa kali bru beli aja udh lepas halaman pertama . Ntah buku asli atau g nih . Packing jg kurang .
1,"pengemasan barang baik, kondisi barang jg utuh tanpa cacat, berfungsi normal dan lancar, respon dan servis dari seler juga baik"
0,Sepatu nya sudah sampai..cuma tdk sesuai pesanan sy..seharus nya 40 (1)..41 (3) dan 42 (1) tapi dikasihnya 40 (2) dan 41 (3)..jdi ada yg ga muat dipakai nya...seharusny ada pemberitahuan dlu..lain kali lebih teliti lagi gan..klo untuk kwalitas nya bagus..hanya disayangkan masalah nomer nya aja..
0,"Pelayanan yg sangat buruk. Saya pesan dengan menggunakan grab instan jam 10 pagi, baru di antar sekitar jam 1/2 5 sore. Beberapa kali chat, lama sekali respons nya. Sangat tdk profesional melayani konsumen"
0,pesan 5 celana tidak sesuai dng yg dipesan..KECEWA.
1,"Jahitannya rapi. Warnanya cantik ??. Ukuran sesuai. ..semoga tetep amanah...sukses selalu,mksh"
1,"Produk sesuai, pengiriman cepat dan packaging aman. Terima kasih seller!"
1,"barangnya mantabs bingit,,,tokonya recommended banget,,,"
0,"lumayan, sebagai pengguna baru cuman bayar ongkir 6 ribu pengiriman cepet, kualitas = harga untuk HP oke asal ga ada angin kenceng, soalnya materialnya = harga nya untuk DSLR gak rekomen"
1,"Barangnya bagus sesuai deskripsi, banyak batu filter penuh, mudah dipasang ???? semoga awet. Dan pengiriman cepet banget. Seller Recomended ????"
1,Alhamdulillah untuk pengiriman yang kedua tidak pecah dan aman sampai tujuan ????
0,"pelayanan buruk sekali, pengiriman barang buruk sekali dan lama banget sampainya. kapok beli disini lagi gak lagi-lagi"
0,"sebelum mempercayakan penyimpanan data kalian . mending pikir dulu deh . saya baru pakai blm 2 minggu , kartu langsung tidak terbaca lagi . mana ada data yg tidak bsa di selamatkan . dan proses garansinya aja pake estimasi sebulan . yap SEBULAN . mending beli yg pasti aja . merk baru blum tentu terjamin kualitasnya . Be carefull and keep healthy . thx"
1,"Proses pesanan cepat,Packaging aman ,Packaging rapi"
1,"anak saya dari lahir sampai skrg setia pakai ini, suka sekali."
0,pesen apa dikirim apa ????????????????????????????????????????????
1,Pengiriman cepat dan buku aman
0,"barangnya datang sesuai dgn pesan dan estimasi waktunya pas banget mantap, cuman sayang speaker sebelah kiri gk berfungsi, yg bersuara hnya sbelah kanan"
1,Positive job respon cepat. paket cepat sampai
1,"Obatnya manjur, anjing ku udah mulai pulih dari sakit kulitnya, thanks gan, recommended seller"
0,Barang yg saya pesan tidak sesuai pesanan. Udah komunikasi via chat untuk minta tukar dan minta tolong direspon ke tokopedia care tapi ga ada balesan sama sekali. Pertama kali saya ngalamin kyk begini selama belanja di toped.
1,"Maaf baru review, respons seller sangat baik, produk harganya termasuk murah dr agen2 lain. Recommended sangat."
0,order pake kardus ternyata dikirim pake plastik doang
1,ini enak bgt di pakai setelah caesar. di pakai saat duduk jg nyaman tidak bikin sakit. rekomen pokok nya.
1,"Penjual koperatif, pengiriman lmyn cpt, bau ny harum seperti di hotel"
1,Produk sudah diterima dan dicek sesuai dengan deskripsi dan gambar. Produk sudah dites / dicoba dan dapat berfungsi baik.
0,Kecewa sekal
1,"Overall puas, cuman sayang salah kirim warna"
0,Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada
0,Rangka besi sangat tipis dan lemah. Tertulis bahwa berat maksimum yang dapat ditopang adalah 40kg. Tapi belum sampai 10kg saja sudah ambruk karena keberatan.
1,"Luarbiasaaa.. udh 2x beli di toko ini.. Penjualnya ngerti kebutuhan sy butuh Urgent, hari Minggu tetap dihandle pdhl hrsnya libur dan pake Sameday tp nyampenya ekspress dari JakSel - Bekasi... Puji Tuhan !!! Thanks so much Seller dan Kurir Sameday, Gbu ????????????"
0,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai"
0,"kecewa banget ,masa yang datang cuma tripot nya ada, ngga ada ring light nya tripotnya pun pada patah??"
1,"Sesuai,proses n pengiriman cepat,responsif,recommended,barokah,terima kasih"
1,"bukunya sesuai, pengiriman cepat namun diletakkan begitu saja di lantai tanpa pemberitahuan/komunikasi dari kurir jika barang mau diletakkan/dititipkan, ada defect minor pada buku, tolong tingkatkan lagi kualitas packaging dan koordinasi dengan kurir"
0,"Pecah, packing kurang aman"
0,Barang ga ada yg bisa di pake.
1,"kualitas sesuai harga, pengiriman cepat"
1,"Kerennnn, sampai Di Korea, hp on, data on, roaming on, gak perlu setting.. Langsung bs digunakan?????? Order cpt, produk OK.. Recommended seller??????"
1,Udah banyak kali restock dan selalu kembali ke dr soap aja pdhl diluar sana banyak juga handsanitizer yg lain tapi yg trpercaya hanya dr soap deh ??
0,Kacau beli lebih dari 1 lusin gak di kardusin.
0,warna tidak sesuai dengan digambar
1,Repurchase warna yg beda. Toko fast respond dan sesuai review sebelumnya bahwa item sesuai dan bahan bagus lgsg menyerap ke bahan canvas. Sukses selalu????????????
0,"Talinya gak ada satu, jadi gak bisa diikatkan dibagian belakang, jadi keliatan gak pas"
1,"relapict sekali,,,suka pokoknya??"
0,sangat kecewaaaa bangett pengiriman barang lamaaaaaa sekaliii tidak sesuai dengan waktu estimasi nya dan melebihi sampe 3 hari lebihhh dari waktu estimasi nya..kecewaaaa
0,Ga ada hadiahnya.. :(. Saya baca pembeli lain dari beberapa bulan lalu pun..banyak yang kecewa. Promo hadiah harusnya lebih jelas. Supaya tidak mengecewakan
0,trimakasih barang sudah sampai tapi sayang kulitnya ada yang cacat
1,"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis akuuu dan tentunya terlihat natural yaaa"
0,ada halaman yang hilang. masa dari halaman 84 langsung lompat ke halaman 133. mohon di cek kembali setiap halamannya dong kalo sudah dicetak.
0,"MANA BARANGNYA??!SY ORDER 3 MACAM N BAYAR 76RB, KOK YG DTG CUMA 1 PAKET PROMO HARGA 15RB AZA?! JUALAN SAMBIL NIPU YAH?! PDHL KALIAN OFFICIAL STORE LOH!! TOPED GIMANA NIH PERTANGGUNGJAWABANNYA?! KAPOK SY KALO GINI CARANYA!! BALIKIN UANG SY 60RB!!"
1,"Barang sesuai deskripsi, dan pengiriman tepat waktu. Sesuai harapan. Terima kasih!"
1,"kualitas barang cukup bagus, sudah sering belanja di toko ini, kemasan sederhana"
0,hanya dikirim tutupnya saja
0,tidak sesuai pesanan
1,"Pengiriman cepat, barang sesuai pesanan, dan terbungkus dengan rapi ???????? Recomended"
0,Kali ini dimsum nya hancur
1,"Alhamdulillah cepat sekali pengirimannya. Seller ramah, packing rapi, produk kondisi sangat baik. Tebalnya pas dan bahannya ok, sesuai perkiraan????Terima kasih"
0,"drone sulit dikendalikan. take off selalu miring wlpun ud kalibrasi sesuai kertas petunjuk. menu app android bhs inggris tapi pesan errornya bahasa mandarin, gak bisa baca."
0,"buckle/pengaitnya ga kuat, percuma jadi strap"
0,"yaampunnn.... mentang� Rp. 0 x nih yah krna penguna baru... baju sih baju tapi gimna mau dipake lobang lehernya itu kecill amed,, anak yg 11 tahun pun gak bisa pakai... padahal mah lumayan lah bahannya walaupun tipis.."
0,barangnya gak berfungsi
0,Tadiinya mau pesen beda model tp g bisa kata selernya.. terpaksa pakai dah mau gmn lg
1,"balonnya cakep, gampang ditiup juga thx seller"
1,"sangt bermanfaat, kamera bisa digerakan putar kiri/kanan 360, naik turun, ada mengirim suara audio. gambar kamera juga bagus."
1,sesuai dengan gambar dan ok ..trims
1,Tidak menerawang. Mudah dibentuk. Nyaman dipakai. Jahitan rapi. Bahannya adem. Warnanya cantik ??. Modelnya cantik ??
0,Cupang tidak sesuai gambar
0,Barang tidak dikirimkan ??
1,Jamnya berfungsi normal. Bahannya bagus. Ukuran sesuai. Nyaman dipakai lama.
0,beli sabtu.. proses senin.. kirim selasa.. rabu sampai.. padahal ada beli minggu kirim minggu nyampe senin.. gak lagi lagi beli disin
0,Yg beli wiskas junior bau bangke.. kucing gk pd doyan
1,udah langganan
1,bagus bagusss semua. warnanya menarik bikin anak senang liat2 gambarnya.
0,"Saya sangat kecewa dengan attitude dan respon penjual. Di awal confirm standbook warna putih tetapi saat kedatangan warna hitam. Saat di tanyakan slow response, sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response. Dan tidak ada bahasa maaf sama sekali. Hati hati beli di toko ini, sakit hati dengan attitude dan tidak beretika. SAMA SEKALI GA REKOMENDASI !"
0,PRODUK DIKIRIM TIDAK LENGKAP !!!
1,"sesuai dengan harga dan yg paling penting pelayanan cepat bagi saya yg dropshiper sangat terbantu, terima kasih ka"
1,"Untuk barangnya sangat berkualitas, akan tetapi pengirimnya yang agak lama, terima kasih."
1,barangnya cepat sampai terimakasih
1,Barang ok.. pengiriman cepat.. packaging aman dan rapi
1,"kualitas barang bagus, dengan harga yg worth the money...bahan nya halus dan tidak gatal kata istri saya."
0,"kecewa banget pengiriman hanya dibungkus buble wrap doang sehinga ptodak ada yg pecah , dan ada prodak yg bocor tetap dikirim ketika dikomplain disuruh kirim balik bayar ongkosnya rp 10 ribu tapi dikembalikan hanya rp 6 ribu sj , quality kontrolnya jelek , pengemasan nya seadanya sj"
1,makasih.... penjual responsif... barang diterima dengan aman... semoga awet
0,Tipis banget bahan parasutnya. Dan tidak ada keterangan penjelasan tebal atau tipisnya. Mungkin seller perlu perjelas.
1,ukuran karet sesuai . Mantul...?? dan waktu pengiriman lebih cepat dari jadwalnya... mantap dah... is the best..??
0,Lagi musim hujan. Tidak dibungkus yang aman dan rapat. Jadi air hujannya masuk
1,"Barang sesuai deskripsi, seller fast response. Delivery cepat"
